snapshot_date,material_id,qty_unit,inventory_qty,safety_stock
2025-03-09,MAT-021,ea,679,440
2025-03-10,MAT-021,ea,636,440
2025-03-11,MAT-021,ea,597,440
2025-03-12,MAT-021,ea,887,440
2025-03-13,MAT-021,ea,835,440
2025-03-14,MAT-021,ea,786,440
2025-03-15,MAT-021,ea,706,440
2025-03-16,MAT-021,ea,686,440
2025-03-17,MAT-021,ea,650,440
2025-03-18,MAT-021,ea,603,440
2025-03-19,MAT-021,ea,867,440
2025-03-20,MAT-021,ea,803,440
2025-03-21,MAT-021,ea,758,440
2025-03-22,MAT-021,ea,711,440
2025-03-23,MAT-021,ea,676,440
2025-03-24,MAT-021,ea,647,440
2025-03-25,MAT-021,ea,598,440
2025-03-26,MAT-021,ea,858,440
2025-03-27,MAT-021,ea,831,440
2025-03-28,MAT-021,ea,756,440
2025-03-29,MAT-021,ea,723,440
2025-03-30,MAT-021,ea,665,440
2025-03-31,MAT-021,ea,644,440
2025-01-01,MAT-022,kg,880.723,452.000
2025-01-02,MAT-022,kg,864.555,452.000
2025-01-03,MAT-022,kg,816.651,452.000
2025-01-04,MAT-022,kg,770.336,452.000
2025-01-05,MAT-022,kg,718.259,452.000
2025-01-06,MAT-022,kg,670.246,452.000
2025-01-07,MAT-022,kg,626.695,452.000
2025-01-08,MAT-022,kg,584.220,452.000
2025-01-09,MAT-022,kg,895.334,452.000
2025-01-10,MAT-022,kg,837.762,452.000
2025-01-11,MAT-022,kg,824.862,452.000
2025-01-12,MAT-022,kg,781.886,452.000
2025-01-13,MAT-022,kg,718.706,452.000
2025-01-14,MAT-022,kg,692.605,452.000
2025-01-15,MAT-022,kg,639.127,452.000
2025-01-16,MAT-022,kg,589.545,452.000
2025-01-17,MAT-022,kg,884.758,452.000
2025-01-18,MAT-022,kg,863.803,452.000
2025-01-19,MAT-022,kg,783.964,452.000
2025-01-20,MAT-022,kg,772.682,452.000
2025-01-21,MAT-022,kg,707.268,452.000
2025-01-22,MAT-022,kg,666.186,452.000
2025-01-23,MAT-022,kg,645.395,452.000
2025-01-24,MAT-022,kg,599.616,452.000
2025-01-25,MAT-022,kg,879.033,452.000
2025-01-26,MAT-022,kg,854.675,452.000
2025-01-27,MAT-022,kg,785.224,452.000
2025-01-28,MAT-022,kg,774.653,452.000
2025-01-29,MAT-022,kg,709.778,452.000
2025-01-30,MAT-022,kg,679.575,452.000
2025-01-31,MAT-022,kg,623.025,452.000
2025-02-01,MAT-022,kg,602.512,452.000
2025-02-02,MAT-022,kg,886.714,452.000
2025-02-03,MAT-022,kg,827.086,452.000
2025-02-04,MAT-022,kg,788.919,452.000
2025-02-05,MAT-022,kg,776.898,452.000
2025-02-06,MAT-022,kg,705.343,452.000
2025-02-07,MAT-022,kg,660.264,452.000
2025-02-08,MAT-022,kg,653.132,452.000
2025-02-09,MAT-022,kg,585.450,452.000
2025-02-10,MAT-022,kg,903.596,452.000
2025-02-11,MAT-022,kg,856.318,452.000
2025-02-12,MAT-022,kg,820.792,452.000
2025-02-13,MAT-022,kg,760.291,452.000
2025-02-14,MAT-022,kg,727.385,452.000
2025-02-15,MAT-022,kg,663.351,452.000
2025-02-16,MAT-022,kg,636.503,452.000
2025-02-17,MAT-022,kg,579.561,452.000
2025-02-18,MAT-022,kg,870.283,452.000
2025-02-19,MAT-022,kg,825.702,452.000
2025-02-20,MAT-022,kg,805.495,452.000
2025-02-21,MAT-022,kg,782.611,452.000
2025-02-22,MAT-022,kg,712.473,452.000
2025-02-23,MAT-022,kg,656.671,452.000
2025-02-24,MAT-022,kg,634.300,452.000
2025-02-25,MAT-022,kg,591.691,452.000
2025-02-26,MAT-022,kg,889.484,452.000
2025-02-27,MAT-022,kg,839.168,452.000
2025-02-28,MAT-022,kg,814.205,452.000
2025-03-01,MAT-022,kg,759.642,452.000
2025-03-02,MAT-022,kg,710.358,452.000
2025-03-03,MAT-022,kg,688.471,452.000
2025-03-04,MAT-022,kg,640.823,452.000
2025-03-05,MAT-022,kg,576.386,452.000
2025-03-06,MAT-022,kg,909.170,452.000
2025-03-07,MAT-022,kg,868.399,452.000
2025-03-08,MAT-022,kg,805.885,452.000
2025-03-09,MAT-022,kg,769.194,452.000
2025-03-10,MAT-022,kg,710.657,452.000
2025-03-11,MAT-022,kg,686.871,452.000
2025-03-12,MAT-022,kg,631.948,452.000
2025-03-13,MAT-022,kg,589.906,452.000
2025-03-14,MAT-022,kg,880.437,452.000
2025-03-15,MAT-022,kg,864.515,452.000
2025-03-16,MAT-022,kg,793.182,452.000
2025-03-17,MAT-022,kg,747.515,452.000
2025-03-18,MAT-022,kg,719.508,452.000
2025-03-19,MAT-022,kg,676.082,452.000
2025-03-20,MAT-022,kg,613.870,452.000
2025-03-21,MAT-022,kg,598.963,452.000
2025-03-22,MAT-022,kg,893.873,452.000
2025-03-23,MAT-022,kg,849.625,452.000
2025-03-24,MAT-022,kg,784.554,452.000
2025-03-25,MAT-022,kg,774.742,452.000
2025-03-26,MAT-022,kg,709.946,452.000
2025-03-27,MAT-022,kg,669.939,452.000
2025-03-28,MAT-022,kg,656.733,452.000
2025-03-29,MAT-022,kg,598.219,452.000
2025-03-30,MAT-022,kg,887.996,452.000
2025-03-31,MAT-022,kg,843.374,452.000
2025-01-01,MAT-023,m,902.572,464.000
2025-01-02,MAT-023,m,856.067,464.000
2025-01-03,MAT-023,m,814.395,464.000
2025-01-04,MAT-023,m,811.309,464.000
2025-01-05,MAT-023,m,738.045,464.000
2025-01-06,MAT-023,m,738.169,464.000
2025-01-07,MAT-023,m,700.343,464.000
2025-01-08,MAT-023,m,629.095,464.000
2025-01-09,MAT-023,m,595.795,464.000
2025-01-10,MAT-023,m,902.387,464.000
2025-01-11,MAT-023,m,892.505,464.000
2025-01-12,MAT-023,m,835.276,464.000
2025-01-13,MAT-023,m,792.323,464.000
2025-01-14,MAT-023,m,757.076,464.000
2025-01-15,MAT-023,m,714.330,464.000
2025-01-16,MAT-023,m,692.639,464.000
2025-01-17,MAT-023,m,666.024,464.000
2025-01-18,MAT-023,m,623.933,464.000
2025-01-19,MAT-023,m,930.844,464.000
2025-01-20,MAT-023,m,891.328,464.000
2025-01-21,MAT-023,m,848.656,464.000
2025-01-22,MAT-023,m,813.621,464.000
2025-01-23,MAT-023,m,736.869,464.000
2025-01-24,MAT-023,m,712.396,464.000
2025-01-25,MAT-023,m,699.081,464.000
2025-01-26,MAT-023,m,631.442,464.000
2025-01-27,MAT-023,m,620.112,464.000
2025-01-28,MAT-023,m,936.528,464.000
2025-01-29,MAT-023,m,852.527,464.000
2025-01-30,MAT-023,m,858.917,464.000
2025-01-31,MAT-023,m,796.483,464.000
2025-02-01,MAT-023,m,774.882,464.000
2025-02-02,MAT-023,m,740.985,464.000
2025-02-03,MAT-023,m,661.334,464.000
2025-02-04,MAT-023,m,643.525,464.000
2025-02-05,MAT-023,m,582.047,464.000
2025-02-06,MAT-023,m,935.017,464.000
2025-02-07,MAT-023,m,883.753,464.000
2025-02-08,MAT-023,m,849.806,464.000
2025-02-09,MAT-023,m,792.687,464.000
2025-02-10,MAT-023,m,759.261,464.000
2025-02-11,MAT-023,m,737.082,464.000
2025-02-12,MAT-023,m,699.391,464.000
2025-02-13,MAT-023,m,622.255,464.000
2025-02-14,MAT-023,m,609.553,464.000
2025-02-15,MAT-023,m,891.336,464.000
2025-02-16,MAT-023,m,868.063,464.000
2025-02-17,MAT-023,m,818.857,464.000
2025-02-18,MAT-023,m,792.295,464.000
2025-02-19,MAT-023,m,740.473,464.000
2025-02-20,MAT-023,m,710.904,464.000
2025-02-21,MAT-023,m,673.572,464.000
2025-02-22,MAT-023,m,623.984,464.000
2025-02-23,MAT-023,m,612.423,464.000
2025-02-24,MAT-023,m,921.322,464.000
2025-02-25,MAT-023,m,857.833,464.000
2025-02-26,MAT-023,m,818.201,464.000
2025-02-27,MAT-023,m,801.435,464.000
2025-02-28,MAT-023,m,763.781,464.000
2025-03-01,MAT-023,m,716.828,464.000
2025-03-02,MAT-023,m,672.719,464.000
2025-03-03,MAT-023,m,659.209,464.000
2025-03-04,MAT-023,m,609.317,464.000
2025-03-05,MAT-023,m,917.477,464.000
2025-03-06,MAT-023,m,893.265,464.000
2025-03-07,MAT-023,m,842.400,464.000
2025-03-08,MAT-023,m,798.401,464.000
2025-03-09,MAT-023,m,764.493,464.000
2025-03-10,MAT-023,m,732.540,464.000
2025-03-11,MAT-023,m,693.145,464.000
2025-03-12,MAT-023,m,666.252,464.000
2025-03-13,MAT-023,m,592.857,464.000
2025-03-14,MAT-023,m,928.190,464.000
2025-03-15,MAT-023,m,886.139,464.000
2025-03-16,MAT-023,m,843.911,464.000
2025-03-17,MAT-023,m,803.356,464.000
2025-03-18,MAT-023,m,744.618,464.000
2025-03-19,MAT-023,m,725.644,464.000
2025-03-20,MAT-023,m,679.796,464.000
2025-03-21,MAT-023,m,633.582,464.000
2025-03-22,MAT-023,m,594.337,464.000
2025-03-23,MAT-023,m,921.680,464.000
2025-03-24,MAT-023,m,859.881,464.000
2025-03-25,MAT-023,m,818.760,464.000
2025-03-26,MAT-023,m,800.265,464.000
2025-03-27,MAT-023,m,754.174,464.000
2025-03-28,MAT-023,m,703.917,464.000
2025-03-29,MAT-023,m,696.745,464.000
2025-03-30,MAT-023,m,651.599,464.000
2025-03-31,MAT-023,m,585.353,464.000
2025-01-01,MAT-024,l,954.784,476.000
2025-01-02,MAT-024,l,885.892,476.000
2025-01-03,MAT-024,l,843.630,476.000
2025-01-04,MAT-024,l,842.175,476.000
2025-01-05,MAT-024,l,789.921,476.000
2025-01-06,MAT-024,l,773.630,476.000
2025-01-07,MAT-024,l,724.837,476.000
2025-01-08,MAT-024,l,682.602,476.000
2025-01-09,MAT-024,l,665.152,476.000
2025-01-10,MAT-024,l,602.010,476.000
2025-01-11,MAT-024,l,932.965,476.000
2025-01-12,MAT-024,l,880.153,476.000
2025-01-13,MAT-024,l,865.031,476.000
2025-01-14,MAT-024,l,815.174,476.000
2025-01-15,MAT-024,l,786.932,476.000
2025-01-16,MAT-024,l,782.708,476.000
2025-01-17,MAT-024,l,743.118,476.000
2025-01-18,MAT-024,l,705.425,476.000
2025-01-19,MAT-024,l,647.850,476.000
2025-01-20,MAT-024,l,612.097,476.000
2025-01-21,MAT-024,l,946.945,476.000
2025-01-22,MAT-024,l,884.251,476.000
2025-01-23,MAT-024,l,846.910,476.000
2025-01-24,MAT-024,l,837.990,476.000
2025-01-25,MAT-024,l,804.693,476.000
2025-01-26,MAT-024,l,776.969,476.000
2025-01-27,MAT-024,l,741.278,476.000
2025-01-28,MAT-024,l,674.611,476.000
2025-01-29,MAT-024,l,640.216,476.000
2025-01-30,MAT-024,l,613.764,476.000
2025-01-31,MAT-024,l,921.487,476.000
2025-02-01,MAT-024,l,892.405,476.000
2025-02-02,MAT-024,l,873.491,476.000
2025-02-03,MAT-024,l,840.026,476.000
2025-02-04,MAT-024,l,775.406,476.000
2025-02-05,MAT-024,l,773.777,476.000
2025-02-06,MAT-024,l,722.718,476.000
2025-02-07,MAT-024,l,680.424,476.000
2025-02-08,MAT-024,l,630.156,476.000
2025-02-09,MAT-024,l,606.519,476.000
2025-02-10,MAT-024,l,928.628,476.000
2025-02-11,MAT-024,l,898.219,476.000
2025-02-12,MAT-024,l,856.629,476.000
2025-02-13,MAT-024,l,811.947,476.000
2025-02-14,MAT-024,l,777.144,476.000
2025-02-15,MAT-024,l,748.618,476.000
2025-02-16,MAT-024,l,726.463,476.000
2025-02-17,MAT-024,l,676.144,476.000
2025-02-18,MAT-024,l,652.207,476.000
2025-02-19,MAT-024,l,625.320,476.000
2025-02-20,MAT-024,l,921.497,476.000
2025-02-21,MAT-024,l,925.513,476.000
2025-02-22,MAT-024,l,887.718,476.000
2025-02-23,MAT-024,l,828.206,476.000
2025-02-24,MAT-024,l,786.373,476.000
2025-02-25,MAT-024,l,762.872,476.000
2025-02-26,MAT-024,l,743.930,476.000
2025-02-27,MAT-024,l,691.570,476.000
2025-02-28,MAT-024,l,650.125,476.000
2025-03-01,MAT-024,l,635.215,476.000
2025-03-02,MAT-024,l,923.832,476.000
2025-03-03,MAT-024,l,918.757,476.000
2025-03-04,MAT-024,l,864.237,476.000
2025-03-05,MAT-024,l,848.643,476.000
2025-03-06,MAT-024,l,782.974,476.000
2025-03-07,MAT-024,l,781.544,476.000
2025-03-08,MAT-024,l,706.867,476.000
2025-03-09,MAT-024,l,672.157,476.000
2025-03-10,MAT-024,l,628.528,476.000
2025-03-11,MAT-024,l,615.680,476.000
2025-03-12,MAT-024,l,932.104,476.000
2025-03-13,MAT-024,l,895.461,476.000
2025-03-14,MAT-024,l,881.291,476.000
2025-03-15,MAT-024,l,847.372,476.000
2025-03-16,MAT-024,l,815.852,476.000
2025-03-17,MAT-024,l,761.368,476.000
2025-03-18,MAT-024,l,711.642,476.000
2025-03-19,MAT-024,l,665.358,476.000
2025-03-20,MAT-024,l,669.901,476.000
2025-03-21,MAT-024,l,639.650,476.000
2025-03-22,MAT-024,l,948.086,476.000
2025-03-23,MAT-024,l,925.553,476.000
2025-03-24,MAT-024,l,889.436,476.000
2025-03-25,MAT-024,l,810.812,476.000
2025-03-26,MAT-024,l,789.127,476.000
2025-03-27,MAT-024,l,763.186,476.000
2025-03-28,MAT-024,l,704.415,476.000
2025-03-29,MAT-024,l,686.104,476.000
2025-03-30,MAT-024,l,667.345,476.000
2025-03-31,MAT-024,l,609.611,476.000
2025-01-01,MAT-025,ea,980,488
2025-01-02,MAT-025,ea,913,488
2025-01-03,MAT-025,ea,907,488
2025-01-04,MAT-025,ea,845,488
2025-01-05,MAT-025,ea,814,488
2025-01-06,MAT-025,ea,786,488
2025-01-07,MAT-025,ea,778,488
2025-01-08,MAT-025,ea,737,488
2025-01-09,MAT-025,ea,684,488
2025-01-10,MAT-025,ea,683,488
2025-01-11,MAT-025,ea,637,488
2025-01-12,MAT-025,ea,977,488
2025-01-13,MAT-025,ea,922,488
2025-01-14,MAT-025,ea,881,488
2025-01-15,MAT-025,ea,844,488
2025-01-16,MAT-025,ea,832,488
2025-01-17,MAT-025,ea,777,488
2025-01-18,MAT-025,ea,766,488
2025-01-19,MAT-025,ea,705,488
2025-01-20,MAT-025,ea,710,488
2025-01-21,MAT-025,ea,653,488
2025-01-22,MAT-025,ea,645,488
2025-01-23,MAT-025,ea,974,488
2025-01-24,MAT-025,ea,921,488
2025-01-25,MAT-025,ea,899,488
2025-01-26,MAT-025,ea,842,488
2025-01-27,MAT-025,ea,835,488
2025-01-28,MAT-025,ea,808,488
2025-01-29,MAT-025,ea,758,488
2025-01-30,MAT-025,ea,738,488
2025-01-31,MAT-025,ea,691,488
2025-02-01,MAT-025,ea,655,488
2025-02-02,MAT-025,ea,626,488
2025-02-03,MAT-025,ea,964,488
2025-02-04,MAT-025,ea,913,488
2025-02-05,MAT-025,ea,900,488
2025-02-06,MAT-025,ea,852,488
2025-02-07,MAT-025,ea,805,488
2025-02-08,MAT-025,ea,783,488
2025-02-09,MAT-025,ea,769,488
2025-02-10,MAT-025,ea,720,488
2025-02-11,MAT-025,ea,712,488
2025-02-12,MAT-025,ea,674,488
2025-02-13,MAT-025,ea,619,488
2025-02-14,MAT-025,ea,958,488
2025-02-15,MAT-025,ea,941,488
2025-02-16,MAT-025,ea,873,488
2025-02-17,MAT-025,ea,878,488
2025-02-18,MAT-025,ea,822,488
2025-02-19,MAT-025,ea,804,488
2025-02-20,MAT-025,ea,780,488
2025-02-21,MAT-025,ea,705,488
2025-02-22,MAT-025,ea,671,488
2025-02-23,MAT-025,ea,669,488
2025-02-24,MAT-025,ea,651,488
2025-02-25,MAT-025,ea,962,488
2025-02-26,MAT-025,ea,930,488
2025-02-27,MAT-025,ea,887,488
2025-02-28,MAT-025,ea,880,488
2025-03-01,MAT-025,ea,838,488
2025-03-02,MAT-025,ea,801,488
2025-03-03,MAT-025,ea,753,488
2025-03-04,MAT-025,ea,718,488
2025-03-05,MAT-025,ea,704,488
2025-03-06,MAT-025,ea,675,488
2025-03-07,MAT-025,ea,638,488
2025-03-08,MAT-025,ea,986,488
2025-03-09,MAT-025,ea,934,488
2025-03-10,MAT-025,ea,888,488
2025-03-11,MAT-025,ea,879,488
2025-03-12,MAT-025,ea,849,488
2025-03-13,MAT-025,ea,772,488
2025-03-14,MAT-025,ea,771,488
2025-03-15,MAT-025,ea,730,488
2025-03-16,MAT-025,ea,695,488
2025-03-17,MAT-025,ea,678,488
2025-03-18,MAT-025,ea,627,488
2025-03-19,MAT-025,ea,963,488
2025-03-20,MAT-025,ea,936,488
2025-03-21,MAT-025,ea,879,488
2025-03-22,MAT-025,ea,847,488
2025-03-23,MAT-025,ea,813,488
2025-03-24,MAT-025,ea,805,488
2025-03-25,MAT-025,ea,752,488
2025-03-26,MAT-025,ea,741,488
2025-03-27,MAT-025,ea,677,488
2025-03-28,MAT-025,ea,648,488
2025-03-29,MAT-025,ea,609,488
2025-03-30,MAT-025,ea,939,488
2025-03-31,MAT-025,ea,904,488
2025-01-01,MAT-026,kg,988.210,500.000
2025-01-02,MAT-026,kg,920.361,500.000
2025-01-03,MAT-026,kg,862.399,500.000
2025-01-04,MAT-026,kg,819.152,500.000
2025-01-05,MAT-026,kg,767.237,500.000
2025-01-06,MAT-026,kg,737.091,500.000
2025-01-07,MAT-026,kg,663.417,500.000
2025-01-08,MAT-026,kg,977.392,500.000
2025-01-09,MAT-026,kg,928.108,500.000
2025-01-10,MAT-026,kg,865.746,500.000
2025-01-11,MAT-026,kg,826.003,500.000
2025-01-12,MAT-026,kg,768.527,500.000
2025-01-13,MAT-026,kg,698.017,500.000
2025-01-14,MAT-026,kg,673.184,500.000
2025-01-15,MAT-026,kg,970.912,500.000
2025-01-16,MAT-026,kg,909.494,500.000
2025-01-17,MAT-026,kg,891.622,500.000
2025-01-18,MAT-026,kg,832.223,500.000
2025-01-19,MAT-026,kg,784.941,500.000
2025-01-20,MAT-026,kg,732.949,500.000
2025-01-21,MAT-026,kg,684.422,500.000
2025-01-22,MAT-026,kg,987.040,500.000
2025-01-23,MAT-026,kg,923.249,500.000
2025-01-24,MAT-026,kg,874.965,500.000
2025-01-25,MAT-026,kg,820.600,500.000
2025-01-26,MAT-026,kg,772.620,500.000
2025-01-27,MAT-026,kg,742.058,500.000
2025-01-28,MAT-026,kg,679.005,500.000
2025-01-29,MAT-026,kg,997.499,500.000
2025-01-30,MAT-026,kg,948.982,500.000
2025-01-31,MAT-026,kg,885.054,500.000
2025-02-01,MAT-026,kg,829.167,500.000
2025-02-02,MAT-026,kg,791.592,500.000
2025-02-03,MAT-026,kg,730.526,500.000
2025-02-04,MAT-026,kg,674.867,500.000
2025-02-05,MAT-026,kg,966.779,500.000
2025-02-06,MAT-026,kg,950.039,500.000
2025-02-07,MAT-026,kg,859.046,500.000
2025-02-08,MAT-026,kg,811.326,500.000
2025-02-09,MAT-026,kg,765.524,500.000
2025-02-10,MAT-026,kg,693.643,500.000
2025-02-11,MAT-026,kg,648.138,500.000
2025-02-12,MAT-026,kg,986.693,500.000
2025-02-13,MAT-026,kg,914.998,500.000
2025-02-14,MAT-026,kg,853.818,500.000
2025-02-15,MAT-026,kg,828.198,500.000
2025-02-16,MAT-026,kg,771.939,500.000
2025-02-17,MAT-026,kg,704.096,500.000
2025-02-18,MAT-026,kg,658.744,500.000
2025-02-19,MAT-026,kg,992.130,500.000
2025-02-20,MAT-026,kg,932.804,500.000
2025-02-21,MAT-026,kg,876.548,500.000
2025-02-22,MAT-026,kg,819.738,500.000
2025-02-23,MAT-026,kg,759.885,500.000
2025-02-24,MAT-026,kg,711.780,500.000
2025-02-25,MAT-026,kg,638.967,500.000
2025-02-26,MAT-026,kg,967.773,500.000
2025-02-27,MAT-026,kg,909.893,500.000
2025-02-28,MAT-026,kg,892.923,500.000
2025-03-01,MAT-026,kg,803.628,500.000
2025-03-02,MAT-026,kg,780.818,500.000
2025-03-03,MAT-026,kg,709.494,500.000
2025-03-04,MAT-026,kg,671.150,500.000
2025-03-05,MAT-026,kg,1005.837,500.000
2025-03-06,MAT-026,kg,930.692,500.000
2025-03-07,MAT-026,kg,899.961,500.000
2025-03-08,MAT-026,kg,825.540,500.000
2025-03-09,MAT-026,kg,788.446,500.000
2025-03-10,MAT-026,kg,729.914,500.000
2025-03-11,MAT-026,kg,663.325,500.000
2025-03-12,MAT-026,kg,976.725,500.000
2025-03-13,MAT-026,kg,913.336,500.000
2025-03-14,MAT-026,kg,856.416,500.000
2025-03-15,MAT-026,kg,805.951,500.000
2025-03-16,MAT-026,kg,786.143,500.000
2025-03-17,MAT-026,kg,720.537,500.000
2025-03-18,MAT-026,kg,664.830,500.000
2025-03-19,MAT-026,kg,990.297,500.000
2025-03-20,MAT-026,kg,913.963,500.000
2025-03-21,MAT-026,kg,880.919,500.000
2025-03-22,MAT-026,kg,821.457,500.000
2025-03-23,MAT-026,kg,783.651,500.000
2025-03-24,MAT-026,kg,722.660,500.000
2025-03-25,MAT-026,kg,677.193,500.000
2025-03-26,MAT-026,kg,1007.559,500.000
2025-03-27,MAT-026,kg,946.833,500.000
2025-03-28,MAT-026,kg,875.446,500.000
2025-03-29,MAT-026,kg,834.690,500.000
2025-03-30,MAT-026,kg,782.094,500.000
2025-03-31,MAT-026,kg,695.101,500.000
2025-01-01,MAT-027,m,985.302,512.000
2025-01-02,MAT-027,m,961.220,512.000
2025-01-03,MAT-027,m,899.249,512.000
2025-01-04,MAT-027,m,847.156,512.000
2025-01-05,MAT-027,m,828.727,512.000
2025-01-06,MAT-027,m,767.430,512.000
2025-01-07,MAT-027,m,717.280,512.000
2025-01-08,MAT-027,m,651.132,512.000
2025-01-09,MAT-027,m,1024.773,512.000
2025-01-10,MAT-027,m,960.658,512.000
2025-01-11,MAT-027,m,908.963,512.000
2025-01-12,MAT-027,m,851.640,512.000
2025-01-13,MAT-027,m,821.387,512.000
2025-01-14,MAT-027,m,745.569,512.000
2025-01-15,MAT-027,m,721.701,512.000
2025-01-16,MAT-027,m,684.123,512.000
2025-01-17,MAT-027,m,1008.146,512.000
2025-01-18,MAT-027,m,955.568,512.000
2025-01-19,MAT-027,m,935.589,512.000
2025-01-20,MAT-027,m,842.461,512.000
2025-01-21,MAT-027,m,837.236,512.000
2025-01-22,MAT-027,m,778.117,512.000
2025-01-23,MAT-027,m,705.586,512.000
2025-01-24,MAT-027,m,664.605,512.000
2025-01-25,MAT-027,m,1014.930,512.000
2025-01-26,MAT-027,m,942.516,512.000
2025-01-27,MAT-027,m,921.177,512.000
2025-01-28,MAT-027,m,884.378,512.000
2025-01-29,MAT-027,m,839.045,512.000
2025-01-30,MAT-027,m,769.770,512.000
2025-01-31,MAT-027,m,728.503,512.000
2025-02-01,MAT-027,m,675.608,512.000
2025-02-02,MAT-027,m,999.581,512.000
2025-02-03,MAT-027,m,954.614,512.000
2025-02-04,MAT-027,m,907.561,512.000
2025-02-05,MAT-027,m,839.353,512.000
2025-02-06,MAT-027,m,825.956,512.000
2025-02-07,MAT-027,m,774.912,512.000
2025-02-08,MAT-027,m,715.511,512.000
2025-02-09,MAT-027,m,649.302,512.000
2025-02-10,MAT-027,m,983.808,512.000
2025-02-11,MAT-027,m,970.753,512.000
2025-02-12,MAT-027,m,913.053,512.000
2025-02-13,MAT-027,m,875.747,512.000
2025-02-14,MAT-027,m,799.691,512.000
2025-02-15,MAT-027,m,751.213,512.000
2025-02-16,MAT-027,m,741.462,512.000
2025-02-17,MAT-027,m,689.898,512.000
2025-02-18,MAT-027,m,1005.638,512.000
2025-02-19,MAT-027,m,935.858,512.000
2025-02-20,MAT-027,m,901.474,512.000
2025-02-21,MAT-027,m,886.319,512.000
2025-02-22,MAT-027,m,794.769,512.000
2025-02-23,MAT-027,m,777.993,512.000
2025-02-24,MAT-027,m,724.199,512.000
2025-02-25,MAT-027,m,677.870,512.000
2025-02-26,MAT-027,m,993.781,512.000
2025-02-27,MAT-027,m,935.795,512.000
2025-02-28,MAT-027,m,891.011,512.000
2025-03-01,MAT-027,m,875.494,512.000
2025-03-02,MAT-027,m,804.134,512.000
2025-03-03,MAT-027,m,755.495,512.000
2025-03-04,MAT-027,m,714.285,512.000
2025-03-05,MAT-027,m,694.926,512.000
2025-03-06,MAT-027,m,1008.233,512.000
2025-03-07,MAT-027,m,974.259,512.000
2025-03-08,MAT-027,m,900.684,512.000
2025-03-09,MAT-027,m,889.763,512.000
2025-03-10,MAT-027,m,840.995,512.000
2025-03-11,MAT-027,m,743.639,512.000
2025-03-12,MAT-027,m,324.973,512.000
2025-03-13,MAT-027,m,432.424,512.000
2025-03-14,MAT-027,m,429.862,512.000
2025-03-15,MAT-027,m,336.192,512.000
2025-03-16,MAT-027,m,317.148,512.000
2025-03-17,MAT-027,m,335.919,512.000
2025-03-18,MAT-027,m,297.114,512.000
2025-03-19,MAT-027,m,774.985,512.000
2025-03-20,MAT-027,m,709.443,512.000
2025-03-21,MAT-027,m,679.498,512.000
2025-03-22,MAT-027,m,1005.697,512.000
2025-03-23,MAT-027,m,945.393,512.000
2025-03-24,MAT-027,m,915.366,512.000
2025-03-25,MAT-027,m,888.093,512.000
2025-03-26,MAT-027,m,817.391,512.000
2025-03-27,MAT-027,m,748.722,512.000
2025-03-28,MAT-027,m,738.460,512.000
2025-03-29,MAT-027,m,696.937,512.000
2025-03-30,MAT-027,m,1014.695,512.000
2025-03-31,MAT-027,m,941.814,512.000
2025-01-01,MAT-028,l,1024.767,524.000
2025-01-02,MAT-028,l,962.540,524.000
2025-01-03,MAT-028,l,922.670,524.000
2025-01-04,MAT-028,l,895.000,524.000
2025-01-05,MAT-028,l,860.478,524.000
2025-01-06,MAT-028,l,814.876,524.000
2025-01-07,MAT-028,l,793.599,524.000
2025-01-08,MAT-028,l,748.169,524.000
2025-01-09,MAT-028,l,672.513,524.000
2025-01-10,MAT-028,l,1027.809,524.000
2025-01-11,MAT-028,l,993.360,524.000
2025-01-12,MAT-028,l,935.176,524.000
2025-01-13,MAT-028,l,889.365,524.000
2025-01-14,MAT-028,l,854.709,524.000
2025-01-15,MAT-028,l,809.272,524.000
2025-01-16,MAT-028,l,759.022,524.000
2025-01-17,MAT-028,l,716.153,524.000
2025-01-18,MAT-028,l,662.997,524.000
2025-01-19,MAT-028,l,1033.444,524.000
2025-01-20,MAT-028,l,992.131,524.000
2025-01-21,MAT-028,l,954.716,524.000
2025-01-22,MAT-028,l,904.532,524.000
2025-01-23,MAT-028,l,866.062,524.000
2025-01-24,MAT-028,l,822.106,524.000
2025-01-25,MAT-028,l,788.919,524.000
2025-01-26,MAT-028,l,751.381,524.000
2025-01-27,MAT-028,l,706.412,524.000
2025-01-28,MAT-028,l,1026.077,524.000
2025-01-29,MAT-028,l,1013.115,524.000
2025-01-30,MAT-028,l,929.780,524.000
2025-01-31,MAT-028,l,889.257,524.000
2025-02-01,MAT-028,l,881.779,524.000
2025-02-02,MAT-028,l,839.209,524.000
2025-02-03,MAT-028,l,764.493,524.000
2025-02-04,MAT-028,l,731.821,524.000
2025-02-05,MAT-028,l,666.651,524.000
2025-02-06,MAT-028,l,1025.287,524.000
2025-02-07,MAT-028,l,985.786,524.000
2025-02-08,MAT-028,l,950.635,524.000
2025-02-09,MAT-028,l,876.442,524.000
2025-02-10,MAT-028,l,868.412,524.000
2025-02-11,MAT-028,l,821.322,524.000
2025-02-12,MAT-028,l,774.316,524.000
2025-02-13,MAT-028,l,747.148,524.000
2025-02-14,MAT-028,l,678.888,524.000
2025-02-15,MAT-028,l,1029.744,524.000
2025-02-16,MAT-028,l,973.182,524.000
2025-02-17,MAT-028,l,940.234,524.000
2025-02-18,MAT-028,l,913.598,524.000
2025-02-19,MAT-028,l,851.578,524.000
